playerID,year,stint,tmID,GP_player,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,pos,height,weight,college,birthDate,award,confID,rank,playoff,seeded,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP_team,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,W,L,PER,TS%,eFG%
augusse01w,8,0,MIN,34,34,1093,769,37,99,79,41,21,83,58,583,296,173,151,62,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,72.0,179,1,1984-04-30,[],WE,6,0,0,001,001,001,971,2355,531,674,163,496,397,785,1182,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,1118,565,645,279,529,147,2752,10,24,34,7,10,3,14,8,14,6875,121019,Target Center,0.0,0.0,31.878751287411827,58.33535623255249,53.00171526586621
augusse01w,9,0,MIN,31,31,1042,591,28,92,83,32,12,52,46,496,233,118,105,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,72.0,179,1,1984-04-30,[],WE,7,0,0,001,001,001,991,2303,652,864,133,413,353,792,1145,557,751,309,472,131,2767,974,2220,612,809,161,486,350,862,1212,587,748,248,579,140,2721,16,18,34,9,8,7,10,8,12,6900,118463,Target Center,0.0,0.0,24.09472662766239,53.9312308366185,48.99193548387097
augusse01w,10,0,MIN,6,6,178,126,4,21,9,12,3,13,5,86,49,21,19,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,72.0,179,1,1984-04-30,[],WE,5,0,0,001,001,001,949,2257,591,766,242,695,325,762,1087,509,693,301,513,128,2731,1041,2260,550,711,195,510,317,848,1165,589,694,250,543,140,2827,14,20,34,9,8,5,12,7,13,6875,128127,Target Center,0.0,0.0,31.251018418126904,66.14867702645948,62.2093023255814
aycocan01w,1,2,MIN,3,0,6,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,74.0,172,1,1973-02-28,[],WE,6,0,0,001,001,001,770,1831,449,592,204,571,258,612,870,495,690,237,497,63,2193,755,1758,514,702,164,481,300,677,977,472,707,275,547,130,2188,15,17,32,8,8,7,9,5,16,6425,116638,Target Center,0.0,0.0,0.0,0.0,0.0
aycocan01w,1,1,SEA,1,0,7,0,1,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,74.0,172,1,1973-02-28,[],WE,8,0,0,001,001,001,667,1740,379,561,109,364,256,537,793,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,1009,506,618,284,529,123,2171,6,26,32,4,12,2,14,4,17,6475,142594,KeyArena at Seattle Center,0.0,0.0,0.0,0.0,0.0
azizle01w,4,0,IND,7,0,44,10,2,7,1,0,4,3,5,14,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,75.0,177,1,1979-02-28,[],EA,5,0,0,001,001,001,839,2011,449,563,210,600,334,654,988,539,668,299,474,121,2337,837,1908,490,638,157,421,309,677,986,570,631,227,512,170,2321,16,18,34,11,6,5,12,12,12,6875,141778,Conseco Fieldhouse,0.0,0.0,10.331480774119523,31.725888324873097,28.57142857142857
azzije01w,1,0,UTA,15,15,559,144,5,36,92,12,5,28,43,104,47,43,40,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,143,1,1968-08-31,[],WE,5,0,0,001,001,001,858,1896,609,790,88,262,348,732,1080,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,911,503,702,301,437,112,2407,18,14,32,12,4,6,10,13,8,6400,103442,EnergySolutions Arena,0.0,0.0,11.350596275330828,58.574682720468594,50.0
azzije01w,2,0,UTA,32,32,1205,276,10,88,171,22,10,69,89,184,75,96,88,74,38,1,2,2,75,9,0,3,10,1,1,5,7,12,3,1,1,7,2,0,G,68.0,143,1,1968-08-31,[],WE,3,1,0,010,001,001,811,1849,507,675,78,244,295,775,1070,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,974,478,645,275,390,148,2192,19,13,32,9,7,10,6,11,10,6475,110507,EnergySolutions Arena,0.0,2.0,9.241590051334011,60.99717114568599,51.08695652173913
azzije01w,3,0,UTA,32,32,1151,306,15,54,158,27,14,67,102,198,91,104,83,92,41,0,5,5,186,40,2,11,34,4,5,8,20,33,13,8,7,19,7,0,G,68.0,143,1,1968-08-31,[],WE,3,1,0,100,010,001,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,20,12,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,2.0,3.0,10.973703145254973,62.76665572694454,56.313131313131315
azzije01w,4,0,SAS,34,34,1136,260,10,81,111,27,9,61,98,211,85,65,51,97,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,143,1,1968-08-31,[],WE,6,0,0,001,001,001,792,2068,538,736,93,315,350,795,1145,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,1172,530,669,275,424,140,2427,12,22,34,9,8,3,14,10,14,6825,176526,AT&T Center,0.0,0.0,9.882895335015878,54.257095158597664,49.5260663507109
badertr01w,1,0,CLE,25,0,201,47,2,9,21,17,1,18,16,48,17,6,5,24,8,0,5,0,36,8,0,1,1,2,0,1,1,9,3,1,0,3,2,0,G,64.0,125,1,1973-02-26,[],EA,2,1,0,100,010,001,809,1828,426,570,141,407,331,603,934,539,647,259,538,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,17,15,32,13,3,4,12,13,8,6500,137532,Quicken Loans Arena,3.0,3.0,10.007356552850736,46.40600315955766,43.75
badertr01w,2,0,CLE,19,0,114,21,2,10,11,5,0,8,7,20,8,0,0,13,5,0,1,0,4,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,G,64.0,125,1,1973-02-26,[],EA,1,1,0,010,001,001,763,1770,372,505,106,335,297,662,959,503,532,267,444,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,22,10,32,14,2,8,8,15,6,6425,147373,Quicken Loans Arena,1.0,2.0,9.094413709873237,52.5,52.5
badertr01w,3,0,CLE,18,0,132,14,1,6,15,6,1,7,3,26,4,6,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,64.0,125,1,1973-02-26,[],EA,7,0,0,001,001,001,760,1820,430,553,121,374,295,674,969,480,567,221,451,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,10,22,32,4,12,6,10,7,14,6550,149084,Quicken Loans Arena,0.0,0.0,1.600701072245697,24.441340782122907,17.307692307692307
bakersh01w,7,0,NYL,34,16,614,251,23,33,35,46,2,50,69,251,97,56,48,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,125,1,1982-12-03,[],EA,5,0,0,001,001,001,822,2069,512,650,216,645,285,736,1021,475,674,252,576,112,2372,966,2153,553,722,171,461,341,832,1173,508,668,270,485,134,2656,11,23,34,7,10,4,13,7,13,6875,155048,Madison Square Garden (IV),0.0,0.0,15.93873804303835,45.53040197358874,40.438247011952186
bakersh01w,8,2,LAS,24,11,492,203,17,52,77,36,2,65,58,192,63,84,70,33,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,125,1,1982-12-03,[],WE,7,0,0,001,001,001,940,2305,493,627,160,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,10,24,34,5,12,5,12,6,16,6900,147810,Staples Center,0.0,0.0,14.196073541892911,44.330887491264846,34.63541666666667
bakersh01w,8,1,NYL,3,0,13,5,0,1,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,125,1,1982-12-03,[],EA,4,1,0,010,001,001,870,2087,430,580,243,653,287,788,1075,500,618,289,612,109,2413,920,2223,471,619,190,589,378,837,1215,509,608,321,562,115,2501,16,18,34,10,7,6,11,10,10,6850,147866,Madison Square Garden (IV),1.0,2.0,14.196073541892911,125.0,125.0
bakersh01w,9,0,IND,13,0,110,49,7,15,15,9,1,11,15,37,12,34,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,125,1,1982-12-03,[],EA,4,1,0,010,001,001,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,17,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,1.0,2.0,18.025623310357823,47.151655119322555,32.432432432432435
bakersh01w,10,0,DET,1,0,11,7,1,0,1,1,0,1,1,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,125,1,1982-12-03,[],EA,3,1,0,100,010,001,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,18,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,3.0,2.0,30.761273393256854,81.0185185185185,66.66666666666666
balesal01w,8,0,IND,17,0,169,55,12,33,2,4,13,7,14,42,24,8,7,0,0,0,4,0,17,0,0,2,1,0,0,1,2,4,0,0,0,0,0,0,C,79.0,218,1,1985-04-04,[],EA,2,1,0,100,010,001,907,2167,478,617,188,546,341,812,1153,511,646,308,589,136,2480,881,2192,450,608,158,483,369,795,1164,475,663,280,610,114,2370,21,13,34,12,5,9,8,12,8,6875,133915,Conseco Fieldhouse,3.0,3.0,23.08916128806343,60.41300527240773,57.14285714285714
balesal01w,9,2,ATL,17,9,389,82,20,82,11,15,29,10,37,74,30,31,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,79.0,218,1,1985-04-04,[],EA,7,0,0,001,001,001,895,2258,542,725,202,598,340,737,1077,492,796,285,593,142,2534,1014,2254,679,918,172,502,401,864,1265,684,726,310,561,134,2879,4,30,34,1,16,3,14,2,18,6825,141379,Philips Arena,0.0,0.0,16.748068425658378,46.78229119123688,41.21621621621622
balesal01w,9,1,IND,14,0,126,37,7,15,2,5,14,3,18,36,14,9,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,79.0,218,1,1985-04-04,[],EA,4,1,0,010,001,001,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,17,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,1.0,2.0,16.748068425658378,46.2962962962963,41.66666666666667
banchrh01w,1,0,SAC,9,0,21,6,2,1,1,0,0,2,3,7,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,185,1,1973-05-01,[],WE,3,1,0,010,001,001,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,21,11,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),0.0,2.0,7.995113018530388,34.24657534246575,28.57142857142857
baranel01w,2,0,MIA,32,30,984,378,40,151,63,33,57,62,81,330,141,71,66,80,30,2,3,3,105,44,7,11,7,2,2,9,9,33,15,11,8,11,6,0,F,77.0,182,1,1972-01-28,[],EA,3,1,0,010,001,001,754,1826,356,469,93,295,292,651,943,467,602,300,448,153,1957,679,1725,420,588,120,395,301,667,968,388,538,259,512,87,1898,20,12,32,10,6,10,6,14,7,6575,141717,AmericanAirlines Arena,1.0,2.0,21.284144338381367,52.319787398959136,47.27272727272727
baranel01w,4,0,NYL,33,7,850,278,45,136,64,36,43,62,69,257,107,35,31,91,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,77.0,182,1,1972-01-28,[],EA,6,0,0,001,001,001,825,1923,412,537,181,500,271,686,957,527,587,262,470,128,2243,821,1959,459,581,155,467,326,736,1062,506,614,269,480,96,2256,16,18,34,11,6,5,12,11,13,6850,212346,Madison Square Garden (IV),0.0,0.0,19.65690474524018,51.02790014684289,48.054474708171206
baranel01w,5,0,NYL,34,33,1048,394,33,213,67,37,58,80,88,315,146,53,49,115,53,0,5,5,154,42,7,27,10,4,9,12,18,38,15,10,8,13,4,0,F,77.0,182,1,1972-01-28,[],EA,2,1,0,100,010,001,819,1932,398,531,216,617,263,741,1004,539,587,209,506,124,2252,867,2096,431,579,132,416,371,730,1101,517,589,288,430,123,2297,18,16,34,11,6,7,10,10,10,6900,168062,Madison Square Garden (IV),2.0,3.0,22.08574455277384,58.228895720028376,54.761904761904766
baranel01w,6,0,NYL,33,33,953,288,39,188,59,25,46,59,79,236,104,55,47,85,33,1,2,2,59,9,1,7,2,3,2,1,4,10,3,2,2,3,1,0,F,77.0,182,1,1972-01-28,[],EA,3,1,0,010,001,001,828,1860,452,552,208,605,242,732,974,498,613,214,462,112,2316,859,2012,442,608,125,398,345,685,1030,473,590,275,411,86,2285,18,16,34,10,7,8,9,9,11,6925,172381,Madison Square Garden (IV),0.0,2.0,19.816978700058574,55.342044581091464,51.059322033898304
barksla01w,2,0,POR,5,0,35,2,1,5,4,2,0,1,3,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,70.0,156,1,1979-10-03,[],WE,7,0,0,001,001,001,733,1891,450,612,172,519,300,696,996,451,633,244,500,106,2088,791,1944,461,656,159,410,343,763,1106,501,643,293,474,144,2202,11,21,32,6,10,5,11,5,16,6525,137656,Rose Garden Arena,0.0,0.0,2.6013938373344723,10.0,10.0
barksla01w,3,0,POR,17,3,285,100,18,22,12,8,7,23,31,101,36,26,23,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,70.0,156,1,1979-10-03,[],WE,5,0,0,001,001,001,829,1951,410,564,127,391,307,641,948,492,623,239,493,120,2195,819,1885,463,647,126,348,334,678,1012,486,616,272,508,139,2227,16,16,32,9,7,7,9,8,13,6475,128656,Rose Garden Arena,0.0,0.0,15.115867002791587,44.46816079686944,38.11881188118812
barksla01w,4,0,SAS,26,0,168,59,8,25,5,1,3,10,21,79,21,2,2,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,70.0,156,1,1979-10-03,[],WE,6,0,0,001,001,001,792,2068,538,736,93,315,350,795,1145,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,1172,530,669,275,424,140,2427,12,22,34,9,8,3,14,10,14,6825,176526,AT&T Center,0.0,0.0,13.405994118469325,36.93039559339009,36.075949367088604
barnead01w,1,0,CLE,5,0,18,8,2,0,4,0,0,2,2,5,3,4,2,1,0,0,4,0,6,2,0,1,2,0,0,1,0,2,1,0,0,1,0,0,F,71.0,165,1,1977-02-03,[],EA,2,1,0,100,010,001,809,1828,426,570,141,407,331,603,934,539,647,259,538,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,17,15,32,13,3,4,12,13,8,6500,137532,Quicken Loans Arena,3.0,3.0,18.86040795360584,59.171597633136095,60.0
barnead01w,2,0,CLE,3,0,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,71.0,165,1,1977-02-03,[],EA,1,1,0,010,001,001,763,1770,372,505,106,335,297,662,959,503,532,267,444,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,22,10,32,14,2,8,8,15,6,6425,147373,Quicken Loans Arena,1.0,2.0,44.65336242450961,100.0,100.0
barnead01w,3,0,SEA,26,17,493,90,45,57,28,32,9,25,64,111,37,29,15,4,1,1,2,2,50,10,3,5,3,3,0,7,4,9,4,0,0,4,2,0,F,71.0,165,1,1977-02-03,[],WE,4,1,0,010,001,001,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,17,15,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,0.0,2.0,13.399532326420415,36.36069812540401,33.78378378378378
barnead01w,4,0,SEA,16,16,396,88,26,39,23,11,7,18,36,84,32,21,12,31,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,71.0,165,1,1977-02-03,[],WE,5,0,0,001,001,001,890,2045,442,567,166,500,342,732,1074,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,1041,456,570,245,459,104,2274,18,16,34,13,4,5,12,11,13,6850,120857,KeyArena at Seattle Center,0.0,0.0,13.494784471264751,47.19004719004719,45.23809523809524
barnead01w,5,0,SEA,34,2,402,67,33,30,31,23,2,24,38,69,21,31,22,6,3,0,6,0,39,7,4,4,5,3,1,1,10,11,3,4,1,0,0,0,F,71.0,165,1,1977-02-03,[],WE,2,1,0,100,100,100,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,20,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,6.0,2.0,10.820888061373683,40.537270087124874,32.608695652173914
barnequ01w,1,0,SEA,31,23,705,209,27,57,33,19,33,62,103,213,89,56,30,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,185,1,1976-09-26,[],WE,8,0,0,001,001,001,667,1740,379,561,109,364,256,537,793,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,1009,506,618,284,529,123,2171,6,26,32,4,12,2,14,4,17,6475,142594,KeyArena at Seattle Center,0.0,0.0,12.457024931619204,43.974078437973404,42.01877934272301
barnequ01w,2,0,SEA,20,3,229,68,14,20,11,9,6,16,29,59,23,27,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,185,1,1976-09-26,[],WE,8,0,0,001,001,001,689,1821,415,606,128,412,306,585,891,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,1052,492,588,228,519,127,2048,10,22,32,5,11,5,11,6,15,6550,95257,KeyArena at Seattle Center,0.0,0.0,15.192311800586888,47.96839729119639,39.83050847457627
barnequ01w,3,0,PHO,2,0,13,3,0,1,0,1,2,0,1,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,185,1,1976-09-26,[],WE,7,0,0,001,001,001,793,1889,405,538,100,328,292,626,918,427,623,267,501,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,11,21,32,10,6,1,15,7,14,6400,139798,US Airways Center,0.0,0.0,0.0,17.123287671232877,0.0
batkosu01w,6,0,SEA,29,0,461,199,26,68,26,17,24,32,85,174,76,58,45,7,2,1,3,0,43,14,2,8,0,0,2,5,8,12,6,5,2,0,0,0,C,76.0,203,0,1980-12-17,[],WE,2,1,0,010,001,001,906,2066,544,688,142,429,323,776,1099,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,1020,568,691,267,438,154,2407,20,14,34,14,3,6,11,13,9,6825,151150,KeyArena at Seattle Center,1.0,2.0,24.139392911432314,49.86968724939855,44.252873563218394
batkosu01w,10,0,SEA,20,0,147,47,9,20,4,5,6,24,29,43,21,8,2,11,3,0,3,0,86,38,0,10,0,4,7,7,9,28,14,4,3,13,7,0,C,76.0,203,0,1980-12-17,[],WE,2,1,0,010,001,001,909,2116,555,707,171,486,316,788,1104,536,710,276,555,150,2544,882,2150,510,671,202,585,332,746,1078,517,672,275,555,131,2476,20,14,34,13,4,7,10,13,7,7025,133858,KeyArena at Seattle Center,1.0,2.0,10.393568980436472,50.515907136715384,52.32558139534884
batteja01w,6,0,MIN,8,0,46,0,0,5,3,0,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,163,1,1983-03-26,[],WE,6,0,0,001,001,001,801,1946,437,601,172,492,310,715,1025,531,624,258,536,127,2211,862,2019,435,592,129,376,344,711,1055,537,665,275,487,144,2288,14,20,34,11,6,3,14,9,13,6850,113447,Target Center,0.0,0.0,0.0,0.0,0.0
batteja01w,7,0,DET,26,1,178,36,13,12,7,2,3,4,21,54,15,7,4,14,2,0,4,0,9,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,F,73.0,163,1,1983-03-26,[],EA,2,1,0,100,100,100,919,2220,553,746,136,414,406,880,1286,572,711,213,537,137,2527,840,2165,529,702,175,561,324,760,1084,474,733,275,506,108,2384,23,11,34,14,3,9,8,14,6,6825,159453,The Palace of Auburn Hills,7.0,3.0,8.41292301153679,31.534688156972674,29.629629629629626
battlas01w,6,0,SEA,2,0,8,2,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,72.0,170,1,1982-05-31,[],WE,2,1,0,010,001,001,906,2066,544,688,142,429,323,776,1099,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,1020,568,691,267,438,154,2407,20,14,34,14,3,6,11,13,9,6825,151150,KeyArena at Seattle Center,1.0,2.0,9.542314507043521,50.0,50.0
battlas01w,7,0,NYL,33,2,455,143,13,49,29,31,3,38,32,141,54,25,20,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,72.0,170,1,1982-05-31,[],EA,5,0,0,001,001,001,822,2069,512,650,216,645,285,736,1021,475,674,252,576,112,2372,966,2153,553,722,171,461,341,832,1173,508,668,270,485,134,2656,11,23,34,7,10,4,13,7,13,6875,155048,Madison Square Garden (IV),0.0,0.0,13.414901744535639,47.03947368421053,43.61702127659575
battlas01w,8,0,NYL,34,5,757,252,32,94,56,35,2,48,50,244,89,58,45,93,29,0,3,0,63,11,0,7,4,1,0,1,8,14,5,2,1,2,0,0,F,72.0,170,1,1982-05-31,[],EA,4,1,0,010,001,001,870,2087,430,580,243,653,287,788,1075,500,618,289,612,109,2413,920,2223,471,619,190,589,378,837,1215,509,608,321,562,115,2501,16,18,34,10,7,6,11,10,10,6850,147866,Madison Square Garden (IV),1.0,2.0,15.468620854503857,46.74977738201247,42.41803278688525
battlas01w,9,0,NYL,34,0,336,121,18,35,24,15,1,28,26,98,37,50,36,30,11,0,6,0,93,19,2,11,9,5,1,3,5,22,8,0,0,9,3,0,F,72.0,170,1,1982-05-31,[],EA,3,1,0,100,010,001,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,19,15,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),3.0,3.0,15.053645619095805,50.416666666666664,43.36734693877551
battlas01w,10,0,NYL,34,3,548,177,17,68,40,31,2,52,48,148,63,46,32,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,72.0,170,1,1982-05-31,[],EA,7,0,0,001,001,001,900,2168,458,582,254,710,280,802,1082,526,637,276,543,121,2512,906,2157,531,673,192,554,333,869,1202,482,590,269,548,124,2535,13,21,34,8,9,5,12,9,13,6900,166604,Madison Square Garden (IV),0.0,0.0,12.567092211029072,52.60342368045649,48.986486486486484
bauerca01w,1,0,CHA,29,18,398,76,20,36,14,8,3,28,72,72,29,21,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,76.0,180,1,1972-06-27,[],EA,8,0,0,001,001,001,812,1903,431,577,131,386,305,630,935,551,713,222,496,90,2186,879,1930,533,716,138,423,326,664,990,596,596,259,426,123,2429,8,24,32,5,11,3,13,5,16,6475,90963,Charlotte Coliseum,0.0,0.0,9.032203256921314,46.77498769079271,40.27777777777778
bauerca01w,2,0,WAS,15,0,102,15,8,10,3,2,1,6,12,17,5,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,76.0,180,1,1972-06-27,[],EA,8,0,0,001,001,001,739,1915,333,504,117,418,356,699,1055,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,1068,487,543,261,454,103,2075,10,22,32,8,8,2,14,4,17,6500,246667,Verizon Center,0.0,0.0,7.960242048335124,35.04672897196262,29.411764705882355
bauerca01w,3,0,SAC,25,2,233,43,14,27,1,2,5,25,34,57,17,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,76.0,180,1,1972-06-27,[],WE,6,0,0,001,001,001,780,1945,494,653,112,395,301,648,949,500,675,247,456,109,2166,815,1944,515,681,149,453,352,723,1075,493,633,233,496,128,2294,14,18,32,10,6,4,12,8,13,6575,144179,ARCO Arena (II),0.0,0.0,5.632868121085691,33.80503144654088,29.82456140350877
beardal01w,5,0,WAS,34,34,1025,446,28,115,91,69,34,80,98,380,159,149,107,56,21,0,3,3,102,50,2,13,9,6,8,10,8,41,18,13,13,4,1,0,G-F,71.0,160,1,1982-05-14,[],EA,4,1,0,010,001,001,873,2088,474,661,105,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,17,17,34,11,6,6,11,9,11,6850,214448,Verizon Center,1.0,2.0,21.473025688868667,50.04937606607416,44.60526315789474
beardal01w,6,0,WAS,30,30,1015,422,25,105,90,45,9,63,87,408,155,105,80,101,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,160,1,1982-05-14,[],EA,5,0,0,001,001,001,847,1968,388,546,181,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,16,18,34,10,7,6,11,9,11,6900,171501,Verizon Center,0.0,0.0,19.329866069316356,46.455306032584765,41.911764705882355
beardal01w,7,0,WAS,32,32,994,614,23,126,98,59,25,90,92,469,232,149,113,102,37,4,2,2,64,30,2,8,2,6,2,4,6,36,10,10,9,5,1,0,G-F,71.0,160,1,1982-05-14,[],EA,4,1,0,010,001,001,1016,2199,528,715,187,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,18,16,34,13,4,5,12,12,8,6850,133255,Verizon Center,0.0,2.0,26.923494856932273,57.430410056869206,53.41151385927505
beardal01w,8,0,WAS,33,33,1169,622,25,114,99,64,24,94,105,539,224,150,127,146,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,160,1,1982-05-14,[],EA,5,0,0,001,001,001,877,2170,668,839,163,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,16,18,34,8,9,8,9,8,12,6900,133255,Verizon Center,0.0,0.0,22.50773432849191,51.404958677685954,45.91836734693878
